Id,SalePrice
1719,214081.47733333334
1720,219902.848
1721,147533.1555555555
1722,149325.95555555556
1723,152568.82222222222
1724,227204.07822222222
1725,231091.16
1726,195220.42666666667
1727,170314.072
1728,185895.552
1729,160189.688
1730,152506.984
1731,130916.0
1732,118695.30133333334
1733,114014.78133333333
1734,118418.73866666667
1735,129734.2
1736,112884.56266666666
1737,233246.56
1738,202027.53333333333
1739,256734.616
1740,264436.688
1741,206289.136
1742,170287.2
1743,174279.22133333332
1744,330003.72266666667
1745,208685.664
1746,170391.83155555555
1747,188604.60533333334
1748,298264.26933333336
1749,149664.072
1750,142858.75733333334
1751,256277.512
1752,108420.89866666666
1753,169808.384
1754,184900.94133333332
1755,168726.06666666668
1756,122094.152
1757,104300.448
1758,143351.73333333334
1759,153972.26666666666
1760,162781.296
1761,153229.73333333334
1762,184479.42133333333
1763,157158.72
1764,120231.33333333333
1765,176174.32
1766,161468.0
1767,282611.37333333335
1768,133250.13333333333
1769,149676.66666666666
1770,138659.78933333332
1771,131770.66666666666
1772,136907.06666666668
1773,135680.0
1774,147314.41333333333
1775,120772.66666666667
1776,132632.19733333334
1777,106046.91466666666
1778,140516.2
1779,119222.0
1780,183694.21333333335
1781,121417.2
1782,100320.93066666667
1783,158118.296
1784,120921.096
1785,112301.8
1786,125413.2
1787,154079.46666666667
1788,55034.48
1789,88783.33333333333
1790,103872.13333333333
1791,175118.144
1792,153678.66666666666
1793,131757.86666666667
1794,129830.66666666667
1795,141088.864
1796,129165.63733333333
1797,99876.0
1798,122156.16634920637
1799,107825.86666666667
1800,143759.6
1801,139680.10666666666
1802,133782.8728888889
1803,159706.4
1804,141145.2
1805,129402.13333333333
1806,134148.34666666668
1807,133550.54133333333
1808,128256.752
1809,160712.37333333332
1810,147186.13866666667
1811,102829.2
1812,108344.66666666667
1813,120214.4
1814,102400.02933333334
1815,56539.49333333333
1816,94635.86133333333
1817,144089.80266666666
1818,144134.04533333334
1819,156800.62133333334
1820,92724.24666666667
1821,107760.80000000002
1822,162480.84
1823,74395.30933333334
1824,122931.88533333334
1825,148879.288
1826,113314.22933333334
1827,119719.09333333334
1828,137526.8
1829,114648.12266666666
1830,175317.06666666668
1831,166539.29866666667
1832,130233.25866666666
1833,151016.47733333334
1834,144580.12
1835,166253.78666666665
1836,116286.008
1837,113754.54666666666
1838,124812.26666666666
1839,85907.6
1840,177013.52
1841,162450.04266666668
1842,95716.28
1843,136959.14666666667
1844,142966.02666666667
1845,143045.68533333333
1846,151753.83733333333
1847,208120.88
1848,56161.57066666667
1849,149995.6
1850,130207.26666666666
1851,162811.46666666667
1852,128176.34666666666
1853,139597.49174603174
1854,147190.31111111114
1855,207609.2
1856,210904.02666666667
1857,185812.37866666666
1858,149662.92266666668
1859,123283.02728888886
1860,158076.94
1861,124941.6079111111
1862,253681.17333333334
1863,244828.672
1864,244828.672
1865,304348.568
1866,308538.456
1867,242906.856
1868,332887.7386666667
1869,201407.36533333332
1870,193910.016
1871,234806.68
1872,162015.97866666666
1873,204899.69333333333
1874,136587.2
1875,196754.48533333334
1876,209182.816
1877,206577.45866666667
1878,218226.61333333334
1879,132407.6
1880,128230.69333333333
1881,255869.73866666667
1882,256639.97866666666
1883,206515.17333333334
1884,214383.616
1885,225830.64533333332
1886,278368.66133333335
1887,180739.11466666666
1888,269999.464
1889,171688.89066666667
1890,148798.64266666668
1891,142872.39250793649
1892,111388.16533333334
1893,143929.2
1894,126704.85333333333
1895,154083.61333333334
1896,109254.54133333333
1897,112019.344
1898,116499.46666666666
1899,155665.65066666665
1900,132376.61155555554
1901,164503.2
1902,143371.504
1903,158660.01066666667
1904,125271.6
1905,164496.26666666666
1906,130473.76
1907,196390.85333333333
1908,98249.22488888887
1909,140994.08
1910,129545.936
1911,212302.94933333332
1912,516147.992
1913,175096.416
1914,64477.76266666667
1915,314881.55466666666
1916,88578.02133333334
1917,246189.09066666666
1918,139644.6
1919,157382.52
1920,204132.77333333335
1921,383024.85333333333
1922,307920.1786666667
1923,274616.312
1924,216327.088
1925,235805.59466666667
1926,367248.98133333336
1927,131430.95733333332
1928,165986.52533333332
1929,117739.74133333334
1930,140264.88533333334
1931,138524.83555555556
1932,149590.464
1933,164440.53066666666
1934,175787.136
1935,177603.14933333333
1936,176115.472
1937,175422.84
1938,173431.81066666666
1939,238760.57066666667
1940,165831.37066666665
1941,179468.78666666665
1942,206904.21333333335
1943,180362.464
1944,314152.2266666667
1945,304663.288
1946,174907.41333333333
1947,326833.11466666666
1948,178201.84
1949,217290.24
1950,166575.33333333334
1951,216805.46666666667
1952,186306.49333333335
1953,191038.50933333332
1954,175102.60533333334
1955,131978.93333333332
1956,238211.74133333334
1957,172400.16
1958,296287.96266666666
1959,147335.136
1960,117092.26666666666
1961,120954.264
1962,94093.56444444443
1963,92971.4177777778
1964,117377.33333333333
1965,144635.95733333332
1966,139499.23238095237
1967,278015.61333333334
1968,498700.47733333334
1969,398102.4853333333
1970,397242.4826666667
1971,368902.088
1972,288654.42133333336
1973,234953.27733333333
1974,310578.15733333334
1975,414601.064
1976,247969.16
1977,358534.91733333335
1978,319001.7706666667
1979,341204.6
1980,181107.02666666667
1981,355604.592
1982,225503.22933333332
1983,202606.144
1984,169454.0
1985,234882.33333333334
1986,261156.264
1987,192077.10133333332
1988,177171.65333333332
1989,200346.02666666667
1990,218608.64
1991,218913.91466666668
1992,223922.944
1993,171468.69333333333
1994,261106.68
1995,182492.42666666667
1996,212286.75466666667
1997,253188.80533333332
1998,321399.86666666664
1999,257659.0
2000,286005.0453333333
2001,262443.13333333336
2002,254520.032
2003,197952.17066666667
2004,238465.89866666668
2005,233112.70666666667
2006,235180.50933333332
2007,253996.328
2008,203780.49066666668
2009,209456.46666666667
2010,188204.01333333334
2011,165261.28266666667
2012,151729.27466666666
2013,185566.01333333334
2014,188004.29333333333
2015,187415.62666666668
2016,214035.86666666667
2017,199453.76
2018,128624.66666666667
2019,128237.6
2020,108568.24888888888
2021,102980.00266666667
2022,188527.29066666667
2023,137954.13333333333
2024,275715.1946666667
2025,290901.104
2026,182033.41866666666
2027,149965.6786285714
2028,150451.48533333334
2029,169733.67733333333
2030,264229.496
2031,194747.296
2032,247684.21333333335
2033,245690.256
2034,161655.17866666667
2035,212063.96533333333
2036,158378.1431111111
2037,162212.2354285714
2038,257386.112
2039,169190.36533333332
2040,271780.88
2041,280484.312
2042,211091.04
2043,159715.968
2044,175340.06666666668
2045,179727.85333333333
2046,122345.50933333334
2047,159996.6
2048,134847.86666666667
2049,130805.96
2050,169871.56533333333
2051,117635.19022222223
2052,140882.37866666666
2053,148105.92266666668
2054,88525.13333333333
2055,156721.06666666668
2056,177415.584
2057,117757.23555555556
2058,241850.61333333334
2059,141614.4
2060,182181.06666666668
2061,162925.33333333334
2062,139897.008
2063,121744.4
2064,122942.13333333333
2065,105202.95466666667
2066,149416.26666666666
2067,192036.77955555555
2068,155761.10666666666
2069,79104.20266666666
2070,100161.74933333334
2071,102725.46666666666
2072,130879.952
2073,132161.17333333334
2074,171045.12
2075,151197.00000000003
2076,112779.43911111112
2077,146956.93333333332
2078,122407.68533333333
2079,137271.98133333333
2080,120011.68
2081,112219.47466666666
2082,134217.06666666668
2083,130518.37333333334
2084,108027.01866666667
2085,132636.98666666666
2086,140846.1688888889
2087,134972.69333333333
2088,129564.73333333334
2089,84842.13333333333
2090,143737.304
2091,151023.08
2092,142357.61333333334
2093,136080.4
2094,116849.19733333333
2095,123935.00266666667
2096,87180.248
2097,111380.93333333333
2098,139477.2
2099,50038.405333333336
2100,199730.96
2101,171751.02933333334
2102,150625.0
2103,109552.632
2104,131158.60533333334
2105,145327.96533333333
2106,111457.25866666666
2107,260202.208
2108,126926.66666666667
2109,146329.6
2110,131651.46933333334
2111,146220.0
2112,146343.83466666666
2113,116913.46666666666
2114,126741.15555555554
2115,143976.42666666667
2116,116485.63822222223
2117,147463.81866666666
2118,130889.136
2119,104797.8
2120,144701.90933333334
2121,106936.25955555555
2122,103369.33333333333
2123,92838.26666666666
2124,143607.608
2125,132584.088
2126,159781.04533333334
2127,154428.24533333333
2128,152376.36533333332
2129,103738.66666666667
2130,156700.38933333333
2131,118595.46666666666
2132,132604.80533333332
2133,124785.7857777778
2134,113968.53333333334
2135,110776.26666666666
2136,107925.06666666667
2137,113090.536
2138,145186.704
2139,162415.13511111113
2140,139744.46666666667
2141,138621.69777777776
2142,141149.43555555554
2143,144581.4
2144,131918.13066666666
2145,133502.73333333334
2146,144430.52266666666
2147,139448.26666666666
2148,133979.29066666667
2149,123358.86933333334
2150,201210.176
2151,96657.73333333334
2152,258282.432
2153,153669.33333333334
2154,110093.96
2155,155034.88
2156,284123.10133333335
2157,195735.28
2158,249399.83466666666
2159,168370.42133333333
2160,157542.18133333334
2161,242063.904
2162,456468.03466666664
2163,342555.184
2164,225557.87733333334
2165,179131.33333333334
2166,136587.2
2167,198152.528
2168,211167.56
2169,190019.30666666667
2170,225203.29866666667
2171,158512.54666666666
2172,139552.33333333334
2173,225889.92266666668
2174,238007.568
2175,211392.13066666666
2176,312204.624
2177,270227.94666666666
2178,208218.94666666666
2179,144741.67968253975
2180,266446.27733333333
2181,209450.584
2182,242945.25066666666
2183,188778.528
2184,145099.82666666666
2185,152507.224
2186,132094.73866666667
2187,160614.93333333332
2188,155036.25066666666
2189,308925.0453333333
2190,91354.77333333333
2191,96186.008
2192,99278.16266666667
2193,112041.46666666666
2194,125966.096
2195,112877.58933333334
2196,131581.68
2197,114617.99466666667
2198,140352.62933333335
2199,133544.424
2200,126938.73333333334
2201,128743.008
2202,173257.968
2203,151996.176
2204,163554.624
2205,107456.11733333333
2206,91262.416
2207,148182.42666666667
2208,262996.24
2209,189991.68
2210,98049.75822222221
2211,126385.82933333333
2212,119223.46666666666
2213,107788.13866666667
2214,129857.048
2215,116920.4
2216,175492.53333333333
2217,80448.864
2218,92810.66666666667
2219,96074.544
2220,95705.02933333334
2221,314881.55466666666
2222,273397.1973333333
2223,306676.496
2224,205865.13333333333
2225,145608.25866666666
2226,196071.528
2227,205958.0035555556
2228,262916.008
2229,223388.13333333333
2230,163036.232
2231,201104.95466666666
2232,200299.17333333334
2233,201029.2
2234,209614.95466666666
2235,221485.99466666667
2236,311637.872
2237,371993.45866666664
2238,183802.88533333334
2239,143902.86666666667
2240,150535.43555555554
2241,164552.24266666666
2242,132719.4133333333
2243,131734.9
2244,112022.53688888886
2245,90546.26666666666
2246,149846.72
2247,112930.64746666666
2248,123504.26666666666
2249,124298.53333333334
2250,124408.424
2251,171929.824
2252,171412.41333333333
2253,156284.09333333332
2254,174753.184
2255,181628.50666666665
2256,183573.94666666666
2257,230547.06933333335
2258,156431.06666666668
2259,174361.33866666668
2260,146935.98933333333
2261,152669.11555555553
2262,177987.51733333332
2263,331460.88
2264,326470.136
2265,208609.76888888888
2266,246645.544
2267,455163.2106666667
2268,394241.7893333333
2269,168685.6
2270,154482.18666666668
2271,200001.56
2272,194271.68
2273,159053.69866666666
2274,172350.51733333332
2275,156746.10933333333
2276,156861.58933333334
2277,177858.408
2278,180699.54666666666
2279,126533.33333333333
2280,121942.656
2281,187865.67733333333
2282,172430.28533333333
2283,89102.00533333333
2284,105797.33333333333
2285,142358.69333333333
2286,125993.36
2287,323352.504
2288,276988.792
2289,409529.47466666665
2290,411528.30933333334
2291,317087.44533333334
2292,419058.56533333333
2293,489506.648
2294,362642.59466666664
2295,468160.688
2296,317440.648
2297,234660.67466666666
2298,255930.112
2299,394549.1786666667
2300,298698.0906666667
2301,222626.304
2302,239166.336
2303,273219.88533333334
2304,202077.77066666668
2305,201055.24
2306,201055.24
2307,218054.98933333333
2308,207932.61866666668
2309,254535.79733333332
2310,213311.71733333333
2311,198489.41066666666
2312,172013.88
2313,169681.464
2314,188033.712
2315,166090.21333333335
2316,208557.67733333333
2317,179589.86933333334
2318,170858.72533333334
2319,174041.312
2320,182177.77333333335
2321,256272.63555555558
2322,172941.93333333332
2323,162559.46311111114
2324,164478.14933333333
2325,233711.296
2326,164175.00266666667
2327,214267.8
2328,219525.85333333333
2329,179337.06666666668
2330,174467.472
2331,313714.544
2332,317876.96266666666
2333,323026.74666666664
2334,266669.84533333336
2335,250990.2
2336,290516.184
2337,190770.86666666667
2338,264139.1093333333
2339,227638.79466666665
2340,380026.336
2341,231213.28533333333
2342,210087.97866666666
2343,211962.8622222222
2344,245040.52533333332
2345,203578.81333333332
2346,188191.76
2347,168075.808
2348,224596.25333333333
2349,188866.31466666667
2350,227445.472
2351,243813.04533333334
2352,253607.92
2353,300780.3306666667
2354,144368.37866666666
2355,144856.04533333334
2356,151375.24444444446
2357,206349.76711111108
2358,213673.008
2359,142578.53866666666
2360,125120.18666666666
2361,131985.01333333334
2362,288268.96533333336
2363,138294.26666666666
2364,148695.8
2365,202450.91466666668
2366,168044.73866666667
2367,243151.624
2368,214483.03466666667
2369,206024.66933333332
2370,172199.06666666668
2371,175732.8
2372,172687.02666666667
2373,253808.94933333332
2374,293320.7866666667
2375,234981.69066666666
2376,252321.008
2377,248190.78666666665
2378,150305.01866666667
2379,194846.26133333333
2380,146801.01066666667
2381,147866.43466666667
2382,189531.16266666667
2383,180663.792
2384,246931.17333333334
2385,145621.06666666668
2386,136311.33333333334
2387,146710.2
2388,114743.96495238095
2389,124705.90222222223
2390,149673.32266666667
2391,118520.4
2392,112063.44533333334
2393,145307.33333333334
2394,129067.45066666667
2395,225056.50666666665
2396,152432.0
2397,227055.81333333332
2398,127166.26666666666
2399,58465.848
2400,60994.09333333333
2401,115027.86666666667
2402,128370.93333333333
2403,128109.33173333333
2404,146329.21333333335
2405,153113.624
2406,132605.0
2407,121740.25777777778
2408,135175.6
2409,134922.08533333332
2410,171902.17066666667
2411,125135.168
2412,127815.86666666667
2413,132517.06666666668
2414,147840.65066666665
2415,124744.30906666667
2416,113694.15466666667
2417,116702.928
2418,132061.53333333333
2419,133876.83733333333
2420,123547.45866666667
2421,161751.86666666667
2422,122491.30666666667
2423,145820.79644444445
2424,178777.07466666665
2425,317274.144
2426,132061.06666666668
2427,176845.60266666667
2428,162912.73333333334
2429,108449.584
2430,126799.24
2431,123165.91111111113
2432,137963.55555555556
2433,130581.42222222223
2434,144637.46666666667
2435,148363.06666666668
2436,115919.77066666666
2437,108973.89066666667
2438,126700.36
2439,117930.232
2440,115940.13866666667
2441,88897.26133333333
2442,109568.34666666666
2443,106867.1582222222
2444,114398.60266666667
2445,95950.66666666667
2446,145656.26666666666
2447,183844.75466666667
2448,171521.232
2449,118232.624
2450,148349.408
2451,146370.84266666666
2452,230799.072
2453,120735.51466666667
2454,191164.448
2455,102325.36
2456,137015.67466666666
2457,119562.8
2458,118854.66666666667
2459,109560.23733333334
2460,126071.616
2461,121728.0
2462,132043.64444444445
2463,118272.30933333334
2464,224805.008
2465,127945.00266666667
2466,113089.59466666667
2467,130761.528
2468,94223.41333333333
2469,96452.0
2470,168573.38666666666
2471,238698.33333333334
2472,196835.87466666667
2473,112095.91555555555
2474,136480.82666666666
2475,197796.69866666666
2476,102683.79022222223
2477,132382.95733333332
2478,178843.20533333335
2479,129352.2222222222
2480,152597.312
2481,130998.0
2482,131441.45777777774
2483,124734.744
2484,125886.488
2485,124190.39733333333
2486,177519.20533333335
2487,322824.94933333335
2488,127041.6
2489,159610.42933333333
2490,172808.57777777777
2491,100682.36266666667
2492,192448.656
2493,178490.83733333333
2494,170185.57333333333
2495,127516.792
2496,372344.2426666667
2497,136948.66666666666
2498,100510.768
2499,99619.86666666667
2500,143594.1711111111
2501,133617.86666666667
2502,134214.648
2503,100410.11466666666
2504,168303.86666666667
2505,231111.39733333333
2506,243280.03733333334
2507,339030.792
2508,248021.80533333332
2509,227166.97333333333
2510,206918.0808888889
2511,183502.224
2512,218164.40533333333
2513,206458.608
2514,216913.872
2515,147955.00000000003
2516,164619.84266666666
2517,132725.73333333334
2518,137049.37422222222
2519,225698.98666666666
2520,208620.46666666667
2521,198299.17333333334
2522,224261.57333333333
2523,116122.26666666666
2524,139078.48571428572
2525,143121.26666666666
2526,135334.55238095237
2527,140531.68888888886
2528,122539.86666666667
2529,128579.46666666666
2530,119376.53333333334
2531,250093.46666666667
2532,224485.17333333334
2533,204786.06666666668
2534,214630.37866666666
2535,284166.85333333333
2536,222372.66666666666
2537,203513.20533333335
2538,172180.912
2539,168234.01333333334
2540,187709.21066666668
2541,164930.84533333333
2542,172241.712
2543,129350.54666666666
2544,134282.52266666666
2545,123518.93333333333
2546,139216.8
2547,134268.11333333334
2548,154942.056
2549,166632.12533333333
2550,341049.35466666665
2551,146416.5925079365
2552,130716.20266666666
2553,96186.008
2554,106108.05561904762
2555,112726.53333333334
2556,101659.472
2557,116524.05333333333
2558,173649.096
2559,138367.16266666667
2560,123465.2
2561,113659.92711111113
2562,98936.304
2563,160545.67733333333
2564,176988.77333333335
2565,137549.33333333334
2566,179181.93333333332
2567,120004.66666666667
2568,182673.65333333332
2569,196677.664
2570,99304.55822222221
2571,217527.6
2572,139123.72285714286
2573,192291.53866666666
2574,264465.35466666665
2575,115871.06666666667
2576,155159.976
2577,189871.58133333334
2578,92720.91333333333
2579,102202.568
2580,190929.88
2581,136928.568
2582,112727.64622222223
2583,276727.5626666667
2584,160998.24
2585,179272.912
2586,183197.45066666667
2587,176081.19466666668
2588,126839.83866666666
2589,140036.07111111112
2590,205470.95288888892
2591,342820.8613333333
2592,218766.43466666667
2593,212353.90666666668
2594,160912.53333333333
2595,186936.97866666666
2596,325636.82666666666
2597,192419.38666666666
2598,329567.96533333336
2599,289420.0
2600,224436.23466666666
2601,141478.16444444444
2602,88162.17777777778
2603,91577.43333333333
2604,87733.06666666667
2605,95307.68888888888
2606,143819.76
2607,203366.656
2608,237955.46666666667
2609,177325.16533333334
2610,117885.53333333334
2611,179375.89333333334
2612,167830.19466666668
2613,118645.33333333333
2614,118588.0
2615,135666.26666666666
2616,129131.06666666667
2617,148770.02666666667
2618,165253.06666666668
2619,198673.46666666667
2620,183533.0
2621,194405.37333333332
2622,202418.26666666666
2623,269835.768
2624,335390.584
2625,317353.8186666667
2626,146611.17866666667
2627,161963.16
2628,360679.9573333333
2629,490585.37333333335
2630,290413.544
2631,427293.7893333333
2632,349142.64
2633,292417.41333333333
2634,338526.392
2635,159330.27644444446
2636,183419.76266666668
2637,150137.73333333334
2638,248571.0
2639,181092.49333333335
2640,150629.06666666668
2641,118300.888
2642,235152.53866666666
2643,89758.00533333333
2644,124105.81333333334
2645,94095.84444444446
2646,90801.67555555554
2647,92926.62755555556
2648,132895.35333333333
2649,153559.55466666666
2650,137478.88666666666
2651,144866.89066666667
2652,395966.856
2653,236189.22666666665
2654,262627.608
2655,305403.69066666666
2656,285093.52
2657,279812.5893333333
2658,289826.96533333336
2659,287744.5173333333
2660,313870.29066666664
2661,326342.952
2662,313340.528
2663,233973.18666666668
2664,265539.9413333333
2665,258088.384
2666,277901.40533333336
2667,164202.28
2668,162419.22666666665
2669,176447.63466666668
2670,285422.02133333334
2671,165868.45333333334
2672,198803.40533333333
2673,234188.45777777774
2674,237495.23288888892
2675,155248.9671111111
2676,172702.95733333332
2677,224803.25333333333
2678,287405.85333333333
2679,242860.45333333334
2680,276776.792
2681,308842.29066666664
2682,292519.62666666665
2683,445380.1973333333
2684,304485.43466666667
2685,316166.728
2686,270654.3146666667
2687,256996.69333333333
2688,234483.312
2689,178333.37333333332
2690,393741.2106666667
2691,206445.27466666666
2692,144321.84533333333
2693,180615.57866666667
2694,142313.824
2695,187405.72266666667
2696,172367.424
2697,215438.69066666666
2698,205302.2
2699,175458.82666666666
2700,161854.95466666666
2701,152700.79466666665
2702,126912.26666666666
2703,127032.89866666666
2704,172444.96266666666
2705,117999.056
2706,123348.872
2707,126550.17066666667
2708,128818.79466666667
2709,94880.632
2710,117572.328
2711,229846.86666666667
2712,300467.17333333334
2713,154430.4328888889
2714,152059.81333333332
2715,172788.8
2716,122977.1638095238
2717,191442.53333333333
2718,191880.39466666666
2719,146714.64266666668
2720,155733.35733333332
2721,139020.66666666666
2722,173200.49333333335
2723,134974.5777777778
2724,127911.15466666667
2725,132856.53333333333
2726,148746.08533333332
2727,239085.38133333332
2728,169851.38666666666
2729,170782.37333333332
2730,151885.46666666667
2731,106966.85333333333
2732,119570.2311111111
2733,178107.01333333334
2734,162484.26666666666
2735,122044.66666666667
2736,169975.06666666668
2737,121071.46666666666
2738,127145.06666666667
2739,160013.14933333333
2740,121052.888
2741,134369.06666666668
2742,121382.13333333333
2743,145738.0
2744,148921.0
2745,141894.83466666666
2746,149843.33333333334
2747,155677.86666666667
2748,131820.216
2749,117308.0
2750,135602.04088888888
2751,137817.55555555553
2752,221419.856
2753,184113.53866666666
2754,202636.32
2755,114245.66933333334
2756,108545.33333333333
2757,77279.10666666667
2758,102708.33066666666
2759,152412.736
2760,166923.728
2761,149860.48266666668
2762,157171.33333333334
2763,242635.62666666668
2764,156892.4
2765,326157.4693333333
2766,142396.26666666666
2767,91719.31949206349
2768,125403.04337777778
2769,131031.36266666667
2770,129410.66666666667
2771,108829.224
2772,126144.77333333333
2773,210783.13333333333
2774,134579.552
2775,115029.38933333334
2776,146876.93333333332
2777,129951.95733333334
2778,70491.77333333333
2779,137436.33866666668
2780,88757.37866666667
2781,94317.872
2782,109595.80177777779
2783,132651.97333333333
2784,120412.96
2785,138599.2
2786,95447.472
2787,108962.72
2788,93600.60266666667
2789,220859.51733333332
2790,74039.488
2791,116561.488
2792,87580.46666666666
2793,186707.496
2794,103140.0
2795,124556.60266666667
2796,97651.73866666667
2797,201738.78133333335
2798,134529.26933333333
2799,152879.94933333332
2800,80909.92533333333
2801,115491.4488888889
2802,137622.16
2803,161067.53333333333
2804,173023.70666666667
2805,89950.07657142858
2806,99816.128
2807,131510.28355555556
2808,137697.01333333334
2809,121463.15466666667
2810,124551.06666666667
2811,170034.50666666665
2812,140183.80444444442
2813,165596.2408888889
2814,164182.4088888889
2815,91483.06666666667
2816,207997.00533333333
2817,133615.6
2818,123198.74133333334
2819,155360.736
2820,128036.53333333334
2821,93510.66666666667
2822,165885.21066666668
2823,510671.352
2824,152906.29333333333
2825,218102.496
2826,137353.38933333333
2827,138070.97066666666
2828,268521.944
2829,187358.57066666667
2830,202659.464
2831,176217.75466666667
2832,309503.6986666667
2833,252628.76533333334
2834,222338.096
2835,228887.968
2836,186359.07733333332
2837,141256.12
2838,148832.95555555556
2839,172893.02666666667
2840,186367.728
2841,200324.2
2842,203339.54666666666
2843,159790.49866666668
2844,159746.84533333333
2845,123666.35466666667
2846,214024.18666666668
2847,204378.73333333334
2848,175217.90133333334
